screen_name	date	fav	retweet	text	url	hashtags
jmcapitanich	Mon Sep 06 12:53:18 +0000 2021	2	1	"En la semana 78 tenemos las siguientes conclusiones:

🔹️Reducción del 45 por ciento en los contagios promedios de la semana alcanzando a 87 casos con 1161 testeos de promedio diario. https://t.co/I75p4bwqpV"	https://twitter.com/jmcapitanich/status/1434862270148907015	[]
jmcapitanich	Mon Sep 06 12:19:07 +0000 2021	18	8	Mantuvimos una videoconferencia con el Comité de Emergencia Sanitaria para analizar los indicadores sanitarios de la pandemia por Covid-19. https://t.co/fy3UHbOqcJ	https://twitter.com/jmcapitanich/status/1434853666356404227	[]
jmcapitanich	Mon Sep 06 01:46:28 +0000 2021	13	7	"Sabemos muy bien que el próximo 12 de septiembre y el 14 de noviembre nos van a acompañar para seguir haciendo lo que tenemos que hacer, #DefenderChaco y construir un puente hacia el futuro.

#Lista501R https://t.co/Ll55PQ91hu"	https://twitter.com/jmcapitanich/status/1434694457123872768	[{'text': 'DefenderChaco', 'indices': [137, 151]}, {'text': 'Lista501R', 'indices': [192, 202]}]
jmcapitanich	Mon Sep 06 01:45:55 +0000 2021	18	7	Tenemos que generar consenso a través del voto. Mientras mayor sea el respaldo mayor será la capacidad para hacer las reformas necesarias. https://t.co/Nwn2r4ru56	https://twitter.com/jmcapitanich/status/1434694319773036550	[]
jmcapitanich	Mon Sep 06 01:43:37 +0000 2021	8	0	En La Eduvigis vamos a fortalecer la seguridad, el sistema sanitario y educativo, vamos a ejecutar la conexión del pavimento de la Ruta 90 a Selva Rio de Oro y las conexiones de agua potable necesarias. Hacemos e hicimos lo que nadie pensaba que se podía hacer. https://t.co/fhkHvIhbyx	https://twitter.com/jmcapitanich/status/1434693738958401536	[]
jmcapitanich	Mon Sep 06 01:41:11 +0000 2021	27	11	La defensa de los intereses del Chaco se logra trabajando por el bien común, sintiendo con el corazón del otro, entendiendo sus demandas y con la capacidad para gestionar y transformar la realidad. https://t.co/DkXbKBUJKX	https://twitter.com/jmcapitanich/status/1434693127634366466	[]
jmcapitanich	Mon Sep 06 00:06:34 +0000 2021	9	3	"El 12 de septiembre les pedimos un apoyo contundente que nos permita #DefenderChaco, construir un puente hacia el futuro y sentirnos orgullosamente chaqueños y chaqueñas.

#FrenteDeTodosChaco https://t.co/OFvZDFpQ8K"	https://twitter.com/jmcapitanich/status/1434669316566310913	[{'text': 'DefenderChaco', 'indices': [69, 83]}, {'text': 'FrenteDeTodosChaco', 'indices': [172, 191]}]
jmcapitanich	Mon Sep 06 00:05:13 +0000 2021	10	6	En San Martín tenemos una gran cantidad de obras que significan el progreso de la comunidad. https://t.co/Q4MTO6YWC3	https://twitter.com/jmcapitanich/status/1434668975464529923	[]
jmcapitanich	Mon Sep 06 00:03:00 +0000 2021	40	15	Queremos hacer del Chaco una provincia líder en el #NorteGrande, que seamos capaces de luchar por una tarifa energética diferencial, por el subsidio energético, por lograr que nuestro transporte público de pasajeros sea equitativo, que tengamos más inversiones para el desarrollo. https://t.co/a2DWHAOJMZ	https://twitter.com/jmcapitanich/status/1434668417387274246	[{'text': 'NorteGrande', 'indices': [51, 63]}]
jmcapitanich	Sun Sep 05 15:45:44 +0000 2021	9	7	"Tenemos compromiso, dedicación y esfuerzo. Por eso, el 12 de septiembre y el 14 de noviembre consolidemos una coalición amplia, plural, democrática de chaqueños y chaqueñas para defender el Chaco y construir futuro.

#Lista501R https://t.co/GaHFY8jPiW"	https://twitter.com/jmcapitanich/status/1434543275709456389	[{'text': 'Lista501R', 'indices': [217, 227]}]
